"document","comment_id","comment"
"NDY-247","510","Nicht overdressed ... was ist wenn man nen Iro hat ? xDD"
"NDY-247","511","alter , ichheiß ebru und am amfang als du ebru gesagt hast dacht ich einbfach nur WTF ? :DD"
"NDY-247","512","Ich bin vom Unterschied zu heute geplättet . Du warst schüchterner und bist heute richtig aufgewirbelt in den vieos , hat beides seine vorteile wobei ich mich grad gefragt hast ob du hier müde warst ... und dein kontest ist so süß , omg , das ist so von herzen lieb gemeint finde ich . Oh mann was in so kurzer Zeit passieren kann ... Sami heb bitte nicht ab !"
"NDY-247","513","Mein gott bist du schüchtern :D"
"NDY-247","514","wtf"
"NDY-247","515","@oRiGiNaLMrTOM oh mein gott , wie abartig ihr alle seit , was geht euch das an mit was der geld macht ? hm ? es ist seine sache , oder ? ihr seid alle nicht perfekt also tut auch nicht so , lasst den einfach in ruhe . Ich finde es viel schlimmer wenn leute sich ausgerechnet über ihn aufregen , hobbylos oder was ?"
"NDY-247","516","@MinaGlitzerfresse Wer regt sich hier auf ? :D"
"NDY-247","517","@oRiGiNaLMrTOM nicht ich ;) is' ja auch wayne , ich hab besseres zu tun als hier mit dir zu diskutieren ;)"
"NDY-247","518","@MinaGlitzerfresse Ich sehs"
"NDY-247","519","Rendez-Vous bedeutet , ich lad Dich ein . Wenn der Kerl nicht zahlt , wirkt es , als ob er knittrig wäre . Wenn er jedoch das Mädchen einläd , zeigt er damit , dass ihm an dem Mädchen was liegt und gerne paar Groschen investiert . Bei der nächsten Gelegenheit revanchiere ich mich gerne ."
"NDY-247","520","Samiii ... Och wie süß ... :D"
"NDY-247","521","cooole frisur ! :D"
"NDY-247","522","Du gehst mir schon mit der Werbung ziiiieeeeeeemlich auf die Klötze !!"
"NDY-247","523","Nachdem er kein Rosa gesagt hat , hab ich das Video nicht weiter angeschaut :D"
"NDY-247","524","@PrinceEfeDeen also während ´du das video schaust zieht er dir das geld aus der tasche ?? lern zu agumentieren xD"
"NDY-247","525","Ein ganz anderer Sami irgendwie :)"
"NDY-247","526","@PrinceEfeDeen ???"
"NDY-247","527","Lustig wie alles anfing , bin erst auf halberstrecke dazu gekommen ;)"
"NDY-247","528","Sami is the Best"
"NDY-247","529","@werwertu niemals !!!!"
"NDY-247","530","25 abonnenten ... hätter er da jemals gedacht das er einmel 248.000 abonnenten hat ?!?! :D einfach nur geil der junge ;)"
"NDY-247","531","@werwertu hast recht aber ich verstehe nicht wieso das youtuber geld bekommen :D"
"NDY-247","532","Interessant ^^ Ich finds ganz gut , aber meiner Meinung nach ; - Rose schenken beim erstes Date = keine gute Idee jedoch gut wennman schon zusammen ist -für sie zahlen beim Essen beim ersten Date = ganz schlechte Idee ebenfalls gut wenn man schon zusammen ist , aber bitte nicht davor weil so sich ziemlich versauen kann weil man das Mädchen dadurch unter druck setzt -was wirklich gut war : nicht overdressed und nicht über ex-beziehungen reden = gute idee"
"NDY-247","533","Das erste Video omg und ich finde dich immer noch toll -3 du hast dich in den Jahren so dermaßen gesteigert wow -3"
"NDY-247","534","Du hast doch gesagt du hattest noch nie ne freundin oder ?! a"
"NDY-247","535","@DerAlteKirschner Es geht nicht darum OB er mit seinen Videos Geld verdient , sondern WIE ! Seine Methoden um mehr Klicks , Abonnenten und schlussendlich mehr Geld zu verdienen sind einfach erbärmlich ."
"NDY-247","536","@DerAlteKirschner ' in der wirtschafft geht es schließlich nciht darum das geld liegen zu lassen und dafür kann man das machen das ist das selbe wie werbung im fernseher ' ? Was'n das für ein Vergleich . Wenn dir scheißegal ( oder du es schlicht nicht einsehen kannst ) ist , was für ein Schmierlappen dieser Herr Tutorial ist dann isses mir auch egal ."
"NDY-247","537","@DerAlteKirschner Da beschwert sich keiner ? Hahaha , da laberst du den Mist von Herr T. nach . Natürlich beschweren sich da welche ."
"NDY-247","538","@semmerl100 NEIN ist er nicht !"
"NDY-247","539","Ich finde es furchtbar altmodisch und auch ganz schön unfair , wenn immer der Mann zahlen soll . Hauptgrund : Es geht nicht primär um das Geld , sondern durch das Bezahlen fragt man sich : Und was machst du jetzt für mich ? Bleibst du und machen wir noch rum oder habe ich jetzt einfach Geld verschwendet ohne das etwas läuft ?"
"NDY-247","540","warum denk ich immer wen ich den seh an the big bang theori ..."
"NDY-247","541","jöööö xDDD"
"NDY-247","542","25 Abonnenten , wie niedlich Sami :) Du bist so süß :) 3"
"NDY-247","543","ja , , da war er echt noch voll schüchtern 25 Abonnenten :D jetzt sind es über 10.000 und mehr :D"
"NDY-247","544","oh nein , ist des süß des Video :) und da sieht man auch , dass du dich menschlich sozusagen nicht verändert hast . Du bist nicht überheblich geworden oder sonstiges :)"
"NDY-247","545","OMG wie alt das video ist :D"
"NDY-247","546","Boa sami das kannst nicht du sein"
"NDY-247","547","aauf jeden fall tolles video ... doch was ist wenn man sich einfach nixx zu sagen hat .. well ich hab meist gar nix zu erzählen !?"
"NDY-247","548","hey sami ! eines deiner aller ersten videos ! ich guck es mir vor jedem date an und mache manchmal alles richtig :D ! Guckst du dir eigentlich deine ersten videos auch manchmal an ?"
"NDY-247","549","wow du warst damals auch schon so abogeil :DD nene nur spass ^^"
"NDY-247","550","@MexiUndCo haha ja :D aber er is echt gut ;)"
"NDY-247","551","ooooh wie knuffig =) noch voll unsicher und schüchtern :D"
"NDY-247","552","süß süß sÜß ! ♥"
"NDY-247","553","Wie süß :) da redest du noch ganz anders :D was en altes video :D"
"NDY-247","554","Wie schüchtern * __ * 3"
"NDY-247","555","OmG 25 Abonnenten Das ist fsat nicht zu glauben"
"NDY-247","556","du warst mal normal und sympathisch ?!"
"NDY-247","557","Wie süüß 3 3 :)"
"NDY-247","558","25 abonenten :-)))"
"NDY-247","559","wie süß schüchtern du damals noch warst :D 3"
"NDY-247","560","@9gagOfficial ich will auch ein iStone ! Wo bekomme ich das :')"
"NDY-247","561","es ist einfach fast 3 jahre alt Oo"
"NDY-247","562","haha , da hat er sich wegen 25 abonnenten überrumpelt gefühlt :D"
"NDY-247","563","gott was hast du fürn widerliches frauen und männerbild"
"NDY-247","564","Finds süß wie du redest :P"
"NDY-247","565","haha wie geil :D er erzählt da von 25 abonnenten :D"
"NDY-247","566","Haha da warst du noch so voll ruhig und nervös voll süß :)"
"NDY-247","567","@ciaratschiara wow , kewl , danke :)"
"NDY-247","568","@MrJackstyle15 alles gute ... nachträglich :)"
"NDY-247","569","ach sami da warst du noch richtig sympatisch :D da ging es noch nicht um marken , autos usw :( ich hasse diese oberflächlichen videos die immer mehr werden in deutschland genau wie diese ami videos"
"NDY-247","570","Ich will wieder ein paar LANGE videos SAmiiiiii 3"
"NDY-247","571","I didn't understand a single word"
"NDY-247","572","ahh an dem tag hatte ich geburtstag :)"
"NDY-247","573","wow kein favo abo und sonst irgendwas"
"NDY-247","574","Wow 25 Abonennten :)"
"NDY-247","575","wie heißt sein Erstes Video ? :D"
"NDY-247","576","ohhh wie süß , wie aufgeregt er damals noch war und wie selbstbewusst er heute ist :D"
"NDY-247","577","dieses video is soo geil :D"
"NDY-247","578","die quali XD"
"NDY-247","579","augen schön auf ! :D :D"
"NDY-247","580","I shall not troll .... I shall not troll .. i. ... WUAHHHHHHHHHH !!!"
"NDY-247","581","25 Abonnenten wie süüß :)"
"NDY-247","582","er sah soo anders aus :)"
"NDY-247","583","mhm ... schade ! trotzdem danke :)"
"NDY-247","584","nein ich komme aus der vergangenheit ! - . -'"
"NDY-247","585","scheißkind"
"NDY-247","586","wirklich richtig gute lichtverhältnisse du redest ja auch nich leise oder so ;) aber ich finds trotzdem toll lache mich gerade tot .. :D 3"
"NDY-247","587","Boaa richtig altes video xD"
"NDY-247","588","Der beginn des größten Idioten auf Youtube"
"NDY-247","589","Wo ist dein erstes Video hin ? ) :"
"NDY-247","590","Das erste Video von ..... DIESEN GELDGEILEN SACK !! AN ALLE DIE IHN ABONNIERT HABEN ER IST NUR EIN GELDGEILER OPFER !!!!!!!!!!!!!!!!!!"
"NDY-247","591","Nach deinem Kommentar weiß ich wer Scheiße im Kopf hat ."
"NDY-247","592","Hahahaa süüüß herr tutorial :D :D"
"NDY-247","593","rosa ist nicht nur too much , rosa ist unmännlich !"
"NDY-247","594","Du bist da soooo süß weil du sooo aufgeregt bist"
"NDY-247","595","25 Abonnenten ?! ZU geil !"
"NDY-247","596","9gag ;)"
"NDY-247","597","den hat schonmal einer unter nem y-titty video gerissen xdd"
"NDY-247","598","Fuuuuuu you are bad"
"NDY-247","599","mega altes vid :O"
"NDY-247","600","Süß !!!!"
"NDY-247","601","Cute !"
"NDY-247","602","Ohne Ebru Za wärs niemals soweit gekommen ... ;-)"
"NDY-247","603","5:01 besste stelle ( Y ) lachflash xDDDDDDDDDDDDDDDDDD"
"NDY-247","604","aaah wie süß :D 3"
"NDY-247","605","Wie süüüß hahaha :D"
"NDY-247","606","wie süüüüüüß ♥ ♥ ach du scheeeeiße wie du dich über 25 abonnenten gefreut hast * - * aaah : o"
"NDY-247","607","Voll tool :D"
"NDY-247","608","dieser spruch ist seit fucking 1500 bc alt ."
"NDY-247","609","was ist bc"
"NDY-247","610","Dein erstes Video ! :D Haha geil ! ( :"
"NDY-247","611","in dem video meine youtube geschichte sagt er , dass er sich vorgestellt hätte , aber iwie hat er das nicht . koomisch"
"NDY-247","612","daumen geiler junge"
"NDY-247","613","dein erstes video :) :D"
"NDY-247","614","von dem ersten video bis zum heutigen video hast du dich sehr verändert also positiv weiter entwickelt , du bist viel selbstbewusster und sicherer geworden ! :) toll !"
"NDY-247","615","Voll süß :) Ich glaube es ist richtig richtig schwer das erste video ^^ und wenn man sieht wie weit du es heute mit deinen Videos geschafft hast :) Toll !"
"NDY-247","616","Und so beginnt nicht nur die größte schande von YT Deutschlands sondern auch ein sinnbild für alle Idioten dieser Welt sich zu präsentieren . Hoffentlich wird eines Tages dieser Idiot ( nein ich nen jetzt nicht seine Abonnenten ) von der Bildfläche verschwinden . Um irgendwann genau wie RTL ( ja ich vergleich den Clown mit RTL ) in schande über sich selbst zu sinken weil er die Verdummung der Humanen Zivilisation nur antreibt . Btw . Ja ihr liegt richtig ich verachte diesen Typen"
"NDY-247","617","und das obwohl du ihn nicht persönlich kennst , wow"
"NDY-247","618","DAS HEIST v.Ch . !!!!!"
"NDY-247","619","ne 2013"
"NDY-247","620","Das ist englisch Before Christ !!!!!!"
"NDY-247","621","NEIIIIIN ???"
"NDY-247","622","oh gott sami wie süß du da bist ne voll schüchtern 3 * - * voll der unterschied zu jetzt hihi :)"
"NDY-247","623","wie süß ist das denn :D"
"NDY-247","624","SAMIIIIII -3 ohh gott wir süß verlegen du bist mit 25 abonnenten jetzt kannst du fast schon 4 nullen oder so dran setzen !! bleib so wie di bist !!!"
"NDY-247","625","use google - it works ."
"NDY-247","626","Genau !"
"NDY-247","627","Ach goddi , ist das NIEEEEDLICH ! :D"
"NDY-247","628","2012"
"NDY-247","629","Oooooch knuddel !! Schön zu sehen das alles so angefangen hat ! Ich mein , hallo ?! Heute läuft sami unter blitzlichtgewitter über rote Teppiche und damals war er noch voll schüchtern und so ^^ find ich cool find ih echt cool :)"
"NDY-247","630","sehr lustiges video ... :-D"
"NDY-247","631","wer zur hölle ist ebru"
"NDY-247","632","Ja wer zur Hölle ist ebro"
"NDY-247","633","Ich bin nur da , weil ich das 1. Video sehen will ! :D 3"
"NDY-247","634","Ich denke mal Ebru Za von Ebrusbeautylounge :) Einfach mal eingeben und nachgucken .."
"NDY-247","635","einfach mal das beste video seines lebens !!!"
"NDY-247","636","Ich hab echt respekt was du in 3 jahren geschafft hast"
"NDY-247","637","haha wie süß :D Zuerst das ' ABonniern ist kostnelos ' :D und dann : ' Wie man weiße zähne kriegt wie ich ' haha und dan noch : ' 25 Abo's Oaaah viel !! ' :D hahahah Süüüß"
"NDY-247","638","1 video xD"
"NDY-247","639","nice quality XD"
"NDY-247","640","Ich fand dich früher viel besser .. so schüchtern . :) Das war echt süß .. klar bist du mit der Zeit gewachsen aber ich sag ja nur .. :)"
"NDY-247","641","Wiieee süüß zurückhaltend und schüchtern du da noch warst Samiii : 3 :*"
"NDY-247","642","haha ah süß :D"
"NDY-247","643","süüüüüüüüß :D"
"NDY-247","644","du hast dich soooo verändert aber ich hab dich immer lieb egal wie alt du bist ♥"
"NDY-247","645","wie süß das er so nervös is :)"
"NDY-247","646","Die 25 abonnenten wie süß :'D"
"NDY-247","647","Oh nein wie knuffiiiiiig du da aussiehst wie schüchtern du da im Gegensatz zu heute bist . Wenn man das mal so vergleicht bist du ein komplett neuer Mensch . Im positiven !! Schon hier am anfang warst / bist du mir diiiiirekt sympatisch :D Süßes Video , süßer Sami :) Daumen hoch ! ♥"
"NDY-247","648","Moiii da bist du ja echt süß * ____ * jetzt wirkst du schon viel professioneller und eingespielter aber es ist auch schön soetwas zu sehen ."
"NDY-247","649","Voll knuffig das mit dem parfüm So bescheiden und natürlich -3"
"NDY-247","650","das war doch garnicht das erste video"
"NDY-247","651","Dein 1. Video = ein bisschen schüchtern Und dein letztes = Wasserfall , nicht mehr schüchtern und so :D"
"NDY-247","652","wie aufgeregt du bist :D"
"NDY-247","653","wie schüchtern xDD :D"
"NDY-247","654","Und die Legende von Herr Tutorial begann ... :)"
"NDY-247","655","haha ;P"
"NDY-247","656","hahaha ich bin Abonnentin seit diesem Video :D 3 Jahre , wow !"
"NDY-247","657","haha ich fand ihn so süß und hab ihn direkt abonniert . Seit 3 jaahreeeen 33"
"NDY-247","658","hihi ich war abonnentin nummer 19 : $"
"NDY-247","659","Ich bin kein kommentar ich hate hier nur !"
"NDY-247","660","sowas gemeines .. ! Du kennst ihn nicht mal und machst ihn hier voll schlecht ! hast echt null respekt , was ?"
"NDY-247","661","Der größte Fehler der Menschheit geschar am 8. 3. 2009 es hat uns alle so eiskalt erschüttert"
"NDY-247","662","Like , wer das Video Oktober 2012 geguckt hat :D"
"NDY-247","663","geschah *"
"NDY-247","664","Geh deine rechtschreibung ficken"
"NDY-247","665","schwulette"
"NDY-247","666","hat irgendwie weniger niveau als herrtutorial , findest du nicht ?"
"NDY-247","667","Hast du eigentlich langeweile ?! Geh arbeiten anstatt dein Harz 4 Geld zu bekommen"
"NDY-247","668","und geh du lieber zur schule , um deine rechtschreibung zu verbessern . ich finde es nur unmöglich , wie sich leute wie du das recht rausnehmen , irgendwelche youtuber zu beleidigen , obwohl sie sie überhaupt nicht kennen . du musst ihn nicht mögen , ich bin auch kein sonderlich großer fan von seiner extremen selbstdarstellung , aber seine existenz als größter fehler der menschheit und unnötig darzustellen , ist einfach respektlos . schau mal in den spiegel ."
"NDY-247","669","Boha wie alt bist du 12 ? Omg"
"NDY-247","670","nur am gucken wollte sein erstes vid sehen ^^"
"NDY-247","671","hahahahahaha Samii ♥ Wie lange das schon her ist ( :"
"NDY-247","672","merkst du eig. nicht wie überflüssig du hier bist ? guck lieber in den spiegel und dann urteile über andere menschen ..."
"NDY-247","673","wenn die leute damals schon gewusst hätten was der mal für n selbstverliebter idiot wird ... ^^"
"NDY-247","674","der sami so schwul wie immer allein seine schwester ist männlicher als er obwohl sie ziemlich weiblich ist !! xD"
"NDY-247","675","Irgendwie schwul obwohl gute tipps"
"NDY-247","676","Nice"
"NDY-247","677","Süss * - * KOMMT AUF MEIN KANAL ."
"NDY-247","678","WIE SÜß DORT FREUT ER SICH ÜBER 25 ABONENNTEN ( : ♥"
"NDY-247","679","omg was für schlechte qualität und dann noch wie nervös du bist :D 3 hab grade dein aktuelles video angeeguck und jetzt das 3 oooooh jeeeeeee :D"
"NDY-247","680","DAMALS GABS DIE KAMERAS WIE MAN SIEHT IN JEDEM SIEBTEN EI"
"NDY-247","681","ne Rose mitzubringen ist ja schrecklich , irgendwie auch peinlich , , ,"
"NDY-247","682","Sein erstes Video = Hetero Stimme und ... naja .... Nicht-ganz-Homo Thema Sein neuestes = Full Homo Stimme und Full over Homo Thema ...."
"NDY-247","683","Ich denke das ist das einzige Video , wo mann eine Chance hat , dass seine Kommis gelesen werden . Ich wollte dich einfach Mal um ein Cup Cake Tutorial bitten . Ich wohne zurzeit in Frankreich , und meine Freundin hat bald Geburtstag . Anlässlich ihren Geburtstages wollte ich ihr Cupcakes backen . Irgendwas schokoladiges mit Früchten :)) Das wäre echt nett ♥ Ich hoffe du liest das und gehst meinem Wunsch nach . Oder schreibe doch einfach Mal als Antwort runter , welche Cupcakes dir am besten gefallen :) ♥"
"NDY-247","684","Wie süß du bist :D Hast ein richtig gutes Selbstvertrauen aufgebaut . Du kannst stolz auf dich sein Sami :) Wirklich . ♥"
"NDY-247","685","Da verschenkt der ein ranziges , fast leeres Parfüm :D"
"NDY-247","686","3 ⃣"
"NDY-247","687","November :D"
"NDY-247","688","aaaaaaaaaaaaaaaaach du scheiße :D"
"NDY-247","689","november :)"
"NDY-247","690","25 Abo's am ersten Tag , , Fühl mich überrumpelt' 331.292 Abo's heute :D ganz normal :D"
"NDY-247","691","Diese ganzen Like-kommentare sind sowas von unnötig ... Like wenn du das auch so siehst ! ^^"
"NDY-247","692","Hier ist er so schüchtern :DDD"
"NDY-247","693","ich gucke das im november darf ich es trozdem liken ?"
"NDY-247","694","daites xD"
"NDY-247","695","25 Abonennten . :) geil . ♥"
"NDY-247","696","du kommst schwul rüber , sorry :p"
"NDY-247","697","Haha :D wie süß :D aber deine jetzigen Verlosungen gefallen mir besser :p"
"NDY-247","698","Dezember :D"
"NDY-247","699","-_-"
"NDY-247","700","0:38 Ja vielen Dank für die 25 Abonnenten am ersten Tag , ich fühle mich überrumpelt ! :P Das sagt der der jetzt 343 231 sogar mehr Abbos hat ! 3 ^^"
"NDY-247","701","Dezember :D"
"NDY-247","702","Dezember :D Geht das bis März so weiter ?"
"NDY-247","703","total süß :)"
"NDY-247","704","Das ist so süß :))) 3"
"NDY-247","705","süßßßßßßßßßßßß"
"NDY-247","706","ist das echt das ALLERERSTE video ?"
"NDY-247","707","diese haaarre :O :("
"NDY-247","708","HAHAHAHAHAH DEINE HAARE WIE HÄSSLICH"
"NDY-247","709","Dezember !"
"NDY-247","710","was ne eitle Schwucke"
"NDY-247","711","dezember ! :DDD"
"NDY-247","712","wer ist ebru ? :D"
"NDY-247","713","jö wie süß wie verpeilt du bist :D"
"NDY-247","714","süß wie nervös und aufgeregt du da warst * - *"
"NDY-247","715","Like , wer hier ist um sein erstes Video zu sehen :DD"
"NDY-247","716","Dezember :D"
"NDY-247","717","Ohh sami wie süß dein 1. Video * - * Super entwickelt hast du dich :))"
"NDY-247","718","Dezember ! xD"
"NDY-247","719","cool"
"NDY-247","720","Muss die Rose sein * - *"
"NDY-247","721","ich hab grade dein kuss viedeo gesehen und da meintest du kaugummys sind gut :P"
"NDY-247","722","du bist ja wirklich voll der gute mensch :O"
"NDY-247","723","ba dum tsss"
"NDY-247","724","wer ebru ist , steht in der beschreibung"
"NDY-247","725","alter das video ist noch komplett ungeschnitten- geil"
"NDY-247","726","beim ersten video kann er ned mal richtig reden und jetzt 2013 labert der wie ein wasserfall perfekt deutsch xD"
"NDY-247","727","Omg wie süß sami :D so leicht nervös und schüchtern 3 haha sami :D"
"NDY-247","728","0:37 hihi 25 Abonnenten ^^"
"NDY-247","729","und was ist daran jetzt negativ ?"
"NDY-247","730","Januar 2013 :D"
"NDY-247","731","unglaublich deine Entwicklungen mitverfolgen zu können . Danke für all deine Videos Sami :)"
"NDY-247","732","OMG wie süß : 3"
"NDY-247","733","Abonnieren ist totaaaaaal kostenlos und macht mich fröhlich 5:42 .. richtig putzig :))"
"NDY-247","734","Wie Süß Sami ;* *"
"NDY-247","735","25 Abonennten ?? :D"
"NDY-247","736","Dein Video ist echt super , aber du hast dich in der langen Zeit ( ist ja schon 2013 ! ) wirklich PRIMA entwickelt ! Du bist charmant , witzig und ein richtiger Profi . Du hast echt das Zeug zum Moderator :)"
"NDY-247","737","Hahaha Samii wie du vorher aussahst : o Jetzt siehst du besser aus ;)"
"NDY-247","738","ich schau es Februar 2013 :)"
"NDY-247","739","also die letzten blumen die mir ein junde geschenkt hat habe ich weggeschmissen ... ich komme mir total böse deshlab vor .. aber .. ich finde es total kitschtig ! ..."
"NDY-247","740","das ihr sie schätzen TUT :)"
"NDY-247","741","knuffig :D :*"
"NDY-247","742","Du bist voll huebsch .. bist du singel¿ ^^"
"NDY-247","743","HHAHHAHAHAHH Knuffig HAHHAHA :D"
"NDY-247","744","enter-the-spaceship-cijl.blogspot.de"
"NDY-247","745","25 Abonnenten :DD jetzt hast du bald 400.000 ! :P"
"NDY-247","746","OMG wieeee süüüüüß ♥ ♡ ♥ Deine Mum ( tutorialsmum ) kann stolz auf dich sein ! Februar 2013 :)"
"NDY-247","747","Babyyyyyyyyyyy"
"NDY-247","748","xD erstes Video und ich gucke es am 3. 3. 2013"
"NDY-247","749","ich märz 2013"
"NDY-247","750","ich am 3.6 2013 xD"
"NDY-247","751","4 jare später .."
"NDY-247","752","Herzlichen glückwunsch nachträglich * __ * :* 3"
"NDY-247","753","Erstes Video !! :)"
"NDY-247","754","also bei mir regnets grad :)"
"NDY-247","755","Wer ist auch aus 2013 in 2009 gereist um das zu sehen ? Also das erste Video zu sehen . Liken wer das machte :D"
"NDY-247","756","März 2013 ;D"
"NDY-247","757","Dezember 432 vor Christus"
"NDY-247","758","Ist das hier Samis allererstes Video ??? :D Wenn nicht , dann würd ich mich freuen , wenn mir jemand sagt welches sein allererstes auf YouTube ist :) Habs im März 2013 geguckt ."
"NDY-247","759","über 4 Jahre , nachdem es gepostet wurde , gucke ich dieses Video jetzt am 18. 03. 2013 um 12 . 10am und ich liebe es *_* und dich Samiii :-* ♥"
"NDY-247","760","März 2013 und immer noch aktuell ♥ Love you Sami"
"NDY-247","761","25 Abos und jetzt über 400 k. Du hast es verdient , Respekt !"
"NDY-247","762","23. März 2013 .. Wie süß ! ( :"
"NDY-247","763","lutch digger"
"NDY-247","764","Und ich toppe das ganze mit März 2013 B-)"
"NDY-247","765","Bald ist es April 2013 :p"
"NDY-247","766","Ich schaue es März 2013 :D :)"
"NDY-247","767","OMG hahahhahahahahahaha süßßßß 333"
"NDY-247","768","März 2013 :D"
"NDY-247","769","So fing alles an ... :)"
"NDY-247","770","Du hast dich zu 100 % verbessert ! März 2013 ( :"
"NDY-247","771","April 2013 .. voll süss .. so die Entwicklung ^_^"
"NDY-247","772","Oh heftig , wie süüß du mal warst ! * __ * Noch eher unbeholfen , aber echt mega süß ! April 2013"
"NDY-247","773","April ! 33"
"NDY-247","774","Oh Gott , ich liebe dich :DD ♥"
"NDY-247","775",":DD"
"NDY-247","776","März 2013 !"
"NDY-247","777","April 2013 XD"
"NDY-247","778","April 2013 Bitches 3"
"NDY-247","779","10. April 2013 13:06"
"NDY-247","780","april 2013 :DD :))"
"NDY-247","781","April 2013 ! :*"
"NDY-247","782","April 2013 !! :D"
"NDY-247","783","april 2013"
"NDY-247","784","In der Hölle 2013 ."
"NDY-247","785","süß wie er sich uber 25 abonnenten gefreut hat :D 3 jetzt hat er 434 570 :DDD"
"NDY-247","786","April 2013 =)"
"NDY-247","787","Das video ist mega alt"
"NDY-247","788","April 2013 :D"
"NDY-247","789","April 2013 :) und es ist erstaunend was er aus sich gemacht hat . da kann man mal sehen was entsteht wenn man nur an sich selbst glaubt ."
"NDY-247","790","April 2013 :D"
"NDY-247","791","Wer ist hier wegen dem Draw my life Video ? :-)"
"NDY-247","792","Wie schüchtern du in diesem Video bist ! :D ♥ voll süß ♥"
"NDY-247","793","wie süüüüß"
"NDY-247","794","Ich im April 2013"
"NDY-247","795","iiiiich ..... :D"
"NDY-247","796","Wenn ich die Videos von 2009 und 2012/13 vergleiche ... Seine Haare sind anders !! :DD Die Jb Frisur stand ihm irgendwie garnicht ! :/"
"NDY-247","797","Du warst früher richtig schüchtern :D"
"NDY-247","798","Hab mir dein video Draw my Life angeschaut da war ich neugierig auf dein erstes Video :DD"
"NDY-247","799","aller anfang ist lustig"
"NDY-247","800","das war aber nicht sein allererstes video oder ? :("
"NDY-247","801","da is er noch voll nervös :D und guckt ihn euch jzt mal an :D"
"NDY-247","802","is ja süß :D"
"NDY-247","803","April 2013 ! Die Verlosung war ja suess ;-)"
"NDY-247","804","Hier redest du noch etwas im Dialekt . * Aaaböör * :DD"
"NDY-247","805","ich hahahha :DD"
"NDY-247","806","ohh die verlosung ist sooooo mega süß * - *"
"NDY-247","807","Das ist aber nicht sein allererstes Video , oder ?"
"NDY-247","808","Wie witzig , ich gucke das Video auch wegen seinem Draw my life Video und habe nach meinem ersten Video gestern auch 25 Abonnenten :D"
"NDY-247","809","Ich glaube aber dass das nicht dein aller aller aller erstes Video ist oder ? :)"
"NDY-247","810","voll süß wie unsicher du da noch warst :D"
"NDY-247","811","Schoen das ich nicht die einzigste stalkerin bin : 3"
"NDY-247","812","so süß ! ich liebe das video :)"
"NDY-247","813","Was machst du da mit deinen Händen ?"
"NDY-247","814","Ich bin wegen dem Draw my life video hier Gelandet ! : 3"
"NDY-247","815","ich auch :p"
"NDY-247","816","HAHAH DAS IST NICHT DEIN ERTSES VIDEO !!!"
"NDY-247","817","25 Leser und ich fühl mich überrumpelt :D Und jetzt ? ;D"
"NDY-247","818","herr tutorial , siriously ? xDDD"
"NDY-247","819","was meinst du ?"
"NDY-247","820","wer kuckts auch noch 2013 an ?"
"NDY-247","821","2013 und ich guck mir dieses video wieder und wieder ann !! 3"
"NDY-247","822","halllo :D"
"NDY-247","823","368 likes möcht ich auch mal schaffen :-) Von mir bekommst du das 369."
"NDY-247","824","Aber , what the fu * * du , bist doch nicht FETT :D"
"NDY-247","825","jetzt erstmal schön viele late sami videos gucken 3 ohhhh soo knuffig 3 hdfvbxysbgdfjkshgdkjgf 3 3 3"
"NDY-247","826","OMG ^-^ soooo sweet 3 3 3 I ♥ U sami ^^"
"NDY-247","827","Sami du bist so süß in deinem ersten Video !!! #Saminator"
"NDY-247","828","KANST DU MIR DEIN ERSTES VIDEO ALS LIMK SCHICKEN danke !!!"
"NDY-247","829","ich"
"NDY-247","830","Ist mir egal ! :D ..."
"NDY-247","831","like wer es 2013 guckt !! :D"
"NDY-247","832","du abogeiler"
"NDY-247","833","Abogeile Schlampe !"
"NDY-247","834","Mit diesem Video hat das Youtube Armageddon angefangen"
"NDY-247","835","ja :D"
"NDY-247","836","Damals Parfüm verlost für deine Saminators und heute kann ein Saminator 1 GANZEN TAG MIT DIR VERBRINGEN :))"
"NDY-247","837","von wann aus der zukunft kommst du ? ^^"
"NDY-247","838","Oh wie cool :) eines deiner ersten Videos :))"
"NDY-247","839","omg .. so suess . 3 3 * - *"
"NDY-247","840","Omg Wie weit du es geschafft hast . Das ist soo heftig . :D"
"NDY-247","841","3"
"NDY-247","842","aww wie süß schüchtern du da noch bist xD 3"
"NDY-247","843","Das waren noch Zeiten"
"NDY-247","844","25 abonnenten damals jetzt 500.000 *_*"
"NDY-247","845","msn :D"
"NDY-247","846","wie du dich entwickelt hast ( ( :"
"NDY-247","847","aww wie süß :)"
"NDY-247","848","oha einer der ersten videos von dir :D"
"NDY-247","849","25 Abonnenten :D"
"NDY-247","850",":-DD * - *"
"NDY-247","851","Ist total kostenlos :-) Süß erstes Video * - *"
"NDY-247","852","So niedlich :-) Wenn man das anschaut und deine jetzigen Videos .. : o unglaublich ! :) was für eine Entwicklung ! ( Y )"
"NDY-247","853","Hahahha :D Also die Enteicklung ist unglaublich :D hah"
"NDY-247","854","Sau süüüüüüß :DD"
"NDY-247","855","Von 25 Abonnenten auf 528k Abonnente *_* Du bist der Beste !"
"NDY-247","856","da war er noch so schüchtern :D awwww"
"NDY-247","857","Totaaal süß * __ * Wie schüchtern du da noch warst :D"
"NDY-247","858","Suuuppper Video :) Echt Klasse :)"
"NDY-247","859","Sami du bist so süss"
